place,catu,grav,sexe,secu1,senc,catv,obs,obsm,choc,manv,motor,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,hrmn,lum,atm,col,lat,long,we,age,agg_1,agg_2,int_1,int_2,int_3,int_4,int_5,int_6,int_7,int_8,int_9
2.0,2.0,1.0,1.0,1.0,1,7,0,2,1,1,1,4,1,1,0,2,1,1,0,1,50,20,3,1,3,48.7374441887,2.4192329401,True,21.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,1,2,0,1,1,17,1,2,2,2,0,1,1,1,0,1,50,14,1,1,6,48.604766,2.467378,False,22.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,1,2,1,2,4,2,2,0,1,1,1,0,1,30,13,1,1,6,48.89089,2.353205,False,47.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,1,1,4,2,2,0,1,1,1,0,1,30,2,3,1,3,48.870006,2.371056,True,59.0,False,True,False,True,False,False,False,False,False,False,False
5.0,2.0,1.0,0.0,1.0,2,7,1,2,7,1,1,4,1,1,0,1,1,1,0,1,30,4,3,1,6,49.00601,2.05853,True,19.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,13,1,3,2,2,0,1,1,1,0,1,80,20,2,1,1,41.592209,9.213495,True,72.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,2,1,0,1,1,1,5,4,2,4,3,1,1,2,0,1,50,19,3,2,6,48.875252,2.324273,False,38.0,False,True,False,False,False,False,False,False,True,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,1,1,1,3,1,1,0,2,3,1,5,1,80,7,2,1,1,43.61776,2.09273,True,24.0,True,False,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,1,2,14,3,4,1,1,0,1,1,1,0,1,30,14,1,1,6,48.861818,2.350892,True,73.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,0,33,0,0,0,0,1,3,2,2,0,1,2,1,0,3,70,18,1,1,7,49.303244,1.966639,False,71.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,0.0,1.0,2,7,8,0,9,15,1,3,2,2,0,1,1,1,0,3,50,6,2,1,6,47.895924,-1.975281,True,23.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,1,1,0,1,0,0,5,4,2,1,0,1,1,1,6,1,30,15,1,8,6,47.21631892,-1.55622352,False,20.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,4,2,1,3,3,4,0,1,1,2,0,1,90,17,5,2,4,49.150741,2.247401,False,52.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,9,1,4,2,2,0,1,1,2,0,1,50,18,3,2,3,48.848926,2.380025,False,60.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,1.0,1.0,3,7,13,0,1,1,0,4,2,2,0,3,2,1,0,3,80,11,1,7,6,47.776663,-3.467184,False,87.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,2,17,1,3,3,2,0,2,1,1,0,1,50,8,1,1,3,48.9251075831,2.4005877972,False,37.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,8,15,1,4,2,2,0,1,3,1,5,1,50,19,4,1,3,43.22875,0.07268,True,32.0,False,True,False,False,False,True,False,False,False,False,False
9.0,2.0,1.0,0.0,1.0,3,7,0,2,1,1,1,3,2,2,0,1,1,1,0,1,80,18,1,1,3,49.840916,2.030647,True,5.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,15,0,1,2,0,1,2,3,3,0,1,1,1,0,2,110,17,1,1,6,48.761218568,2.251757481,False,41.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,1,1,4,2,2,0,1,1,1,0,1,50,13,1,1,6,42.69146,2.89857,True,51.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,2,1,1,3,3,0,0,1,1,1,5,1,70,18,1,1,3,47.012486,3.202874,False,41.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,8,2,1,4,1,4,0,1,1,2,0,1,70,16,2,2,3,48.897213,2.394354,False,26.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,2,15,1,7,2,2,0,2,1,1,5,1,50,3,3,1,3,43.31401,5.4028,True,25.0,False,True,False,True,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,0,7,0,1,2,1,1,4,1,1,0,2,1,1,0,1,50,8,2,7,6,48.712106,-1.49653,False,3.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,2,7,0,2,3,1,1,1,3,2,0,2,2,2,0,1,110,13,1,3,3,47.792169,3.667846,False,62.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,30,0,2,8,1,1,4,2,2,0,1,1,1,0,1,50,18,3,1,3,48.50203,-2.73715,True,20.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,7,0,1,1,1,1,3,2,2,0,1,1,1,0,1,30,17,1,1,3,43.80567,4.66228,False,22.0,False,True,True,False,False,False,False,False,False,False,False
9.0,2.0,1.0,1.0,1.0,1,7,0,2,2,1,1,1,2,3,3,1,2,1,0,1,130,3,5,1,5,44.502995,4.769697,True,5.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,15,1,3,3,2,0,1,1,1,5,1,80,20,1,1,1,44.077716,4.587141,False,64.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,7,12,1,1,3,6,0,1,1,1,0,1,90,14,1,1,3,48.9415262922,2.4786365031,False,21.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,1,30,0,2,1,15,1,4,2,0,0,1,1,1,0,1,30,2,3,1,3,48.83724,2.296414,False,21.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,1,13,1,3,2,2,0,2,2,1,0,1,90,16,1,1,1,45.30046096,3.7618534,False,19.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,1,1,0,2,1,1,5,4,2,5,1,1,1,1,0,5,30,8,1,1,3,48.888656,2.392559,False,40.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,2,1,1,4,1,2,2,1,1,1,0,1,50,11,1,1,3,48.11015,-1.65972,False,47.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,3.0,0.0,0.0,0,1,6,0,8,16,5,4,2,2,0,2,3,1,0,4,50,15,1,1,6,48.576399,5.246902,False,13.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,0.0,1.0,0,7,0,2,5,16,1,4,1,3,2,1,1,1,0,1,50,18,1,1,3,45.76869,4.83828,True,21.0,False,True,False,False,False,False,False,False,True,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,5,16,1,4,2,2,2,1,1,1,0,5,50,17,1,1,3,43.30425,-0.4003,False,55.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,31,0,0,8,13,3,3,2,2,0,1,1,1,0,1,80,17,1,1,7,45.86212,1.17357,False,51.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,14,0,1,6,1,3,3,4,0,1,1,1,0,1,50,14,1,1,5,49.00059,2.18239,True,59.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,1,15,0,3,2,2,0,1,1,1,0,1,80,7,2,1,1,44.043744,4.848088,False,59.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,3,0,1,3,2,2,0,1,1,1,0,1,80,3,5,2,3,46.90236,-1.82279,True,28.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,3,7,0,1,2,19,0,4,3,5,3,1,1,1,5,8,50,19,3,1,6,49.4417816672,1.116169707,True,12.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,4,0,1,1,1,1,3,4,0,1,1,1,0,1,90,20,5,1,6,47.337983,6.220929,False,22.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,1,32,0,1,2,3,1,3,2,2,0,1,1,1,0,1,50,17,1,1,6,48.8997108156,2.3055347353,False,32.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,21,1,4,2,2,0,1,3,1,0,1,80,16,1,1,1,47.997008,0.139856,False,36.0,True,False,True,False,False,False,False,False,False,False,False
